job_title,experience_level,employment_type,company_size,company_location,remote_ratio,salary_currency,years_experience,base_salary,bonus,stock_options,total_salary,salary_in_usd,currency,conversion_rate,adjusted_total_usd
ML Engineer,Junior,Intern,Large,Canada,100,EUR,9,31364.55262566539,1100,29798,62262.55262566539,68488.80788823194,EUR,1.1,68488.80788823194
ML Engineer,Senior,Full-time,Medium,Remote,0,EUR,19,91999.53584831727,8033,29105,129137.53584831727,142051.289433149,USD,1.0,129137.53584831727
Data Analyst,,,Small,Canada,100,CAD,20,32385.38835294475,7347,2221,41953.38835294475,31465.04126470856,EUR,1.1,46148.72718823923
DevOps Engineer,Junior,Part-time,Large,Remote,100,EUR,16,47320.2254535948,8929,25685,81934.22545359479,90127.64799895429,EUR,1.1,90127.64799895429
Data Analyst,Mid,Part-time,Large,UK,0,EUR,18,66865.40166038608,194,8816,75875.40166038608,83462.94182642469,USD,1.0,75875.40166038608
Software Engineer,Junior,Part-time,Small,USA,0,INR,14,27848.364562411844,6787,21809,56444.36456241184,677.3323747489421,GBP,1.3,73377.6739311354
DevOps Engineer,,,Medium,UK,100,EUR,1,821424.3317858571,2562,16235,118647.4381635856,130512.18197994416,INR,0.012,10082.655981430284
Research Scientist,Junior,Full-time,Medium,Germany,50,GBP,15,31265.714883476587,1502,29680,62447.71488347658,81182.02934851956,CAD,0.75,46835.78616260744
ML Engineer,Lead,Intern,Large,Remote,100,USD,4,138302.65342765008,4149,20915,163366.65342765008,163366.65342765008,INR,0.012,1960.399841131801
ML Engineer,,,Small,India,0,INR,4,72460.67919334235,4408,18789,95657.67919334237,1147.8921503201082,EUR,1.1,105223.4471126766
Data Analyst,Senior,Intern,Medium,USA,100,USD,14,95449.80087720609,7412,26897,129758.80087720609,129758.80087720609,CAD,0.75,97319.10065790456
Data Analyst,Senior,Contract,Small,USA,0,GBP,1,107335.96740780189,7555,7163,122053.96740780189,158670.15763014246,EUR,1.1,134259.3641485821
Software Engineer,Mid,Intern,Medium,India,100,INR,8,81187.5495550404,5846,16965,103998.5495550404,1247.982594660485,CAD,0.75,77998.9121662803
Data Scientist,Senior,Intern,Small,USA,100,USD,4,87260.56393204354,4666,27162,119088.56393204354,119088.56393204354,EUR,1.1,130997.4203252479
Data Scientist,,,Large,India,100,INR,9,44590.95665071466,793,14410,59793.95665071466,717.5274798085759,USD,1.0,59793.95665071466
ML Engineer,,,Medium,Canada,100,GBP,6,62363.95206976246,9945,4023,76331.95206976245,99231.5376906912,EUR,1.1,83965.1472767387
Software Engineer,Senior,Contract,Medium,India,50,CAD,11,113131.5291005178,3850,11373,128354.5291005178,96265.89682538834,USD,1.0,128354.5291005178
Data Scientist,Senior,Full-time,Medium,India,100,INR,15,79210.89422118965,6048,9303,94561.89422118964,1134.742730654276,GBP,1.3,122930.46248754657
DevOps Engineer,Junior,Part-time,Medium,UK,50,INR,10,25856.79582662448,6628,6361,38845.79582662448,466.1495499194938,EUR,1.1,42730.375409286935
Data Scientist,Senior,Intern,Large,USA,0,EUR,19,113217.59834952342,2026,18529,133772.59834952344,147149.8581844758,USD,1.0,133772.59834952344
Research Scientist,Lead,Contract,Large,USA,0,EUR,12,129276.42661008183,8242,24819,162337.42661008183,178571.16927109004,INR,0.012,1948.049119320982
DevOps Engineer,Junior,Contract,Small,Germany,50,USD,15,41246.42187118854,2653,18570,62469.42187118854,62469.42187118854,INR,0.012,749.6330624542625
Research Scientist,Lead,Intern,Small,Canada,50,INR,4,120813.77747381668,2970,29777,153560.77747381668,1842.7293296858,GBP,1.3,199629.0107159617
DevOps Engineer,Lead,Part-time,Small,Remote,100,EUR,6,140361.006953039,9091,9118,158570.006953039,174427.00764834293,CAD,0.75,118927.50521477926
Data Analyst,Senior,Full-time,Large,Remote,50,EUR,17,92855.9386519076,2322,27629,122806.9386519076,135087.63251709836,INR,0.012,1473.6832638228914
ML Engineer,Junior,Full-time,Medium,India,50,CAD,19,40158.01890460737,8403,21067,69628.01890460736,52221.01417845552,USD,1.0,69628.01890460736
Software Engineer,,,Medium,India,0,CAD,15,71853.46183892267,9914,28935,110702.46183892268,83026.846379192,GBP,1.3,143913.20039059946
Software Engineer,Mid,Part-time,Large,Remote,0,USD,12,79180.28507117582,572,24710,104462.28507117582,104462.28507117582,USD,1.0,104462.28507117582
DevOps Engineer,Senior,Part-time,Large,India,50,EUR,4,100431.60391154508,615,11626,112672.60391154508,123939.8643026996,GBP,1.3,146474.3850850086
Data Analyst,Junior,Full-time,Small,Remote,0,INR,0,37377.81749344227,1513,18219,57109.81749344227,685.3178099213072,CAD,0.75,42832.3631200817
Data Scientist,Mid,Full-time,Large,Canada,100,CAD,18,73519.93635550808,5778,3951,83248.93635550808,62436.70226663106,GBP,1.3,108223.61726216052
Data Scientist,Lead,Contract,Medium,Germany,100,GBP,13,135867.6325386262,9775,9542,155184.6325386262,201740.02230021407,INR,0.012,1862.2155904635144
Research Scientist,Lead,Intern,Medium,USA,0,CAD,2,120754.26593242378,5056,13090,138900.26593242376,104175.19944931782,GBP,1.3,180570.34571215088
Data Analyst,Lead,Intern,Large,UK,50,CAD,16,135593.65134809384,3783,4068,143444.65134809384,107583.48851107038,GBP,1.3,186478.046752522
DevOps Engineer,Lead,Part-time,Medium,Remote,50,CAD,9,139693.1953890912,7434,13809,160936.1953890912,120702.1465418184,INR,0.012,1931.2343446690943
DevOps Engineer,Junior,Part-time,Large,Canada,50,CAD,3,54571.72627558594,761,27330,82662.72627558594,61997.044706689456,GBP,1.3,107461.54415826172
Software Engineer,Mid,Part-time,Large,Germany,100,EUR,17,74145.02265688062,4600,11083,89828.02265688062,98810.82492256867,CAD,0.75,67371.01699266047
DevOps Engineer,Junior,Contract,Medium,USA,50,EUR,12,25195.84887046052,6252,17191,48638.84887046052,53502.733757506576,CAD,0.75,36479.13665284539
Data Analyst,Junior,Contract,Small,Canada,50,USD,5,48823.27841736202,6407,13254,68484.27841736202,68484.27841736202,EUR,1.1,75332.70625909822
Research Scientist,,,Large,USA,50,EUR,12,40719.1357329791,4561,1474,46754.1357329791,51429.54930627701,EUR,1.1,51429.54930627701
Research Scientist,Mid,Contract,Large,UK,0,CAD,8,63831.89392231625,4040,693,68564.89392231626,51423.6704417372,GBP,1.3,89134.36209901114
DevOps Engineer,Lead,Intern,Small,USA,50,USD,18,127756.78588481816,1134,132,129022.78588481816,129022.78588481816,CAD,0.75,96767.08941361362
DevOps Engineer,Lead,Full-time,Large,Canada,50,CAD,16,127127.61195526028,9763,7317,144207.61195526028,108155.7089664452,USD,1.0,144207.61195526028
Research Scientist,Lead,Contract,Medium,India,50,EUR,5,122592.04758220364,4283,17488,144363.04758220364,158799.35234042403,CAD,0.75,108272.28568665271
Research Scientist,Senior,Intern,Small,USA,50,EUR,9,128682.82195492106,9576,15129,153387.82195492106,168726.6041504132,USD,1.0,153387.82195492106
Data Scientist,Junior,Contract,Medium,UK,100,EUR,8,33305.51699398854,1302,20597,55204.51699398854,607249.6869338739,GBP,1.3,71765.8720921851
Data Scientist,Junior,Full-time,Large,Canada,50,CAD,18,37603.82539698494,9721,22550,69874.82539698493,52406.1190477387,GBP,1.3,90837.27301608042
Research Scientist,Junior,Full-time,Medium,UK,0,INR,14,47792.808627997845,4698,22640,75130.80862799785,901.5697035359742,CAD,0.75,56348.106470998384
DevOps Engineer,Junior,Part-time,Small,India,100,EUR,12,55404.82939598508,6136,13531,75071.82939598509,82579.0123355836,USD,1.0,75071.82939598509
Research Scientist,Junior,Part-time,Large,Canada,100,INR,7,27852.031659309378,2060,20856,50768.031659309374,609.2163799117125,USD,1.0,50768.031659309374
Software Engineer,Junior,Full-time,Medium,India,50,EUR,4,57302.69764439959,1215,13475,71992.6976443996,79191.96740883955,USD,1.0,71992.6976443996
Data Scientist,Junior,Intern,Medium,UK,50,USD,16,41124.58976654508,9979,4112,55215.58976654508,55215.58976654508,USD,1.0,55215.58976654508
Data Analyst,Mid,Intern,Small,USA,50,CAD,11,60302.38879027289,2509,7936,70747.38879027289,53060.54159270467,INR,0.012,848.9686654832747
Data Scientist,,,Small,USA,100,USD,4,50354.06195114692,1888,15445,67687.06195114693,67687.06195114693,CAD,0.75,50765.2964633602
Data Scientist,,,Medium,Remote,100,EUR,15,83388.09250537016,8437,9449,101274.09250537016,111401.5017559072,USD,1.0,101274.09250537016
ML Engineer,Lead,Part-time,Medium,Canada,50,USD,2,120618.11763085178,8805,11328,140751.11763085178,140751.11763085178,USD,1.0,140751.11763085178
Data Scientist,Mid,Full-time,Large,Canada,50,USD,18,77152.76524099999,3160,28033,108345.765241,108345.765241,GBP,1.3,140849.4948133
Data Analyst,Junior,Full-time,Medium,Remote,100,CAD,9,31854.056353814365,7531,821,40206.05635381436,30154.54226536077,EUR,1.1,44226.6619891958
ML Engineer,Mid,Part-time,Small,USA,0,INR,5,55668.87816423552,9071,27431,92170.87816423552,1106.0505379708263,CAD,0.75,69128.15862317664
Software Engineer,Mid,Intern,Small,Germany,50,INR,8,83301.40925462171,6614,10403,100318.40925462171,1203.8209110554606,CAD,0.75,75238.80694096629
Software Engineer,Mid,Contract,Small,USA,50,USD,8,53201.26003158545,928,10878,65007.26003158545,65007.26003158545,CAD,0.75,48755.44502368909
DevOps Engineer,Mid,Contract,Large,Remote,0,EUR,18,76647.27925949098,6557,4487,87691.27925949098,96460.4071854401,EUR,1.1,96460.4071854401
Data Scientist,,,Medium,India,50,CAD,9,985709.1981430284,4466,27927,149527.2817890389,112145.46134177918,CAD,0.75,763576.6486072713
Software Engineer,,,Large,USA,0,EUR,0,3121412.460786257,6255,27226,168887.97367011852,185776.7710371304,USD,1.0,3154893.460786257
Software Engineer,Lead,Full-time,Small,Germany,0,INR,18,142555.19944575563,8955,3030,154540.19944575563,1854.482393349068,USD,1.0,154540.19944575563
Data Scientist,,,Small,Germany,100,INR,8,2299988.1290004,8044,7892,61394.718358291415,736.736620299497,EUR,1.1,2547516.54190044
DevOps Engineer,Lead,Part-time,Small,USA,0,GBP,7,138144.0937043005,8893,21238,168275.0937043005,218757.62181559065,GBP,1.3,218757.62181559065
Data Scientist,Lead,Full-time,Small,USA,50,EUR,10,126925.79266762602,397,11474,138796.79266762602,152676.47193438865,INR,0.012,1665.5615120115124
ML Engineer,,,Small,Remote,0,EUR,11,1478563.7972145427,8017,31,148320.28446657566,163152.31291323324,INR,0.012,17839.341566574512
Data Scientist,Mid,Contract,Small,UK,0,USD,14,59011.649753378406,1471,23601,84083.64975337841,84083.64975337841,GBP,1.3,109308.74467939194
Data Scientist,Senior,Intern,Medium,UK,0,USD,8,98487.65121278969,4720,1994,105201.65121278969,105201.65121278969,CAD,0.75,78901.23840959226
ML Engineer,,,Small,India,0,EUR,11,45187.94316577441,4361,4019,53567.94316577441,58924.73748235186,INR,0.012,642.815317989293
DevOps Engineer,,,Large,Canada,0,USD,16,26308.29949608317,1310,7208,34826.29949608317,34826.29949608317,EUR,1.1,38308.92944569149
Research Scientist,Senior,Contract,Large,India,100,INR,18,93556.44958446005,9988,16491,120035.44958446005,1440.4253950135203,USD,1.0,120035.44958446005
ML Engineer,Senior,Part-time,Large,Remote,100,USD,18,104173.41160247492,6235,25765,136173.41160247492,136173.41160247492,EUR,1.1,149790.75276272243
DevOps Engineer,,,Medium,Remote,0,CAD,16,1478563.7972145427,5201,13787,114523.89457321164,85892.92092990872,CAD,0.75,1123163.8479109071
Research Scientist,Mid,Intern,Large,UK,50,GBP,13,63462.35818359322,8677,12161,84300.35818359323,109590.4656386712,USD,1.0,84300.35818359323
Data Analyst,Junior,Part-time,Medium,USA,100,EUR,15,33530.74543573059,9521,18634,61685.74543573059,67854.31997930366,CAD,0.75,46264.309076797945
ML Engineer,Mid,Full-time,Large,Remote,100,CAD,0,69185.56975373137,3294,11060,83539.56975373137,62654.677315298526,GBP,1.3,108601.44067985078
Software Engineer,Lead,Intern,Medium,Remote,0,GBP,13,132028.37846979607,482,16669,149179.37846979607,193933.1920107349,INR,0.012,1790.1525416375528
Research Scientist,,,Small,Remote,50,GBP,17,40862.67038128734,5330,16753,62945.67038128734,81829.37149567355,GBP,1.3,81829.37149567355
Research Scientist,Lead,,Medium,Canada,0,GBP,0,124878.24795913162,9575,16820,151273.2479591316,196655.2223468711,USD,1.0,151273.2479591316
Data Scientist,Mid,Full-time,Medium,UK,100,USD,10,87346.53727809632,3816,5925,97087.53727809632,97087.53727809632,CAD,0.75,72815.65295857225
Data Analyst,Junior,Full-time,Large,Remote,50,CAD,6,46342.3796816952,278,22130,68750.3796816952,51562.7847612714,INR,0.012,825.0045561803423
Software Engineer,Junior,Contract,Medium,USA,0,EUR,17,59670.80945749812,9938,4268,73876.80945749812,81264.49040324794,USD,1.0,73876.80945749812
Software Engineer,Lead,Intern,Large,Canada,50,GBP,11,134180.0354265399,5255,23694,163129.0354265399,212067.74605450183,CAD,0.75,122346.77656990492
Data Scientist,Lead,Part-time,Medium,UK,0,CAD,3,141911.92505744565,2713,106,144730.92505744565,108548.19379308424,CAD,0.75,108548.19379308424
Data Analyst,Lead,Part-time,Small,USA,0,USD,14,113528.75146330804,1455,17481,132464.75146330803,132464.75146330803,USD,1.0,132464.75146330806
DevOps Engineer,,,Large,India,0,USD,3,41265.6425671347,1362,19117,61744.6425671347,61744.6425671347,USD,1.0,61744.6425671347
DevOps Engineer,Senior,Contract,Large,Canada,100,GBP,17,95295.65815591396,6109,20747,122151.65815591396,1587971.5560268818,GBP,1.3,158797.15560268814
DevOps Engineer,Mid,Part-time,Small,Germany,0,EUR,19,82971.77285725054,3536,18269,104776.77285725054,115254.4501429756,GBP,1.3,136209.8047144257
Research Scientist,,,Large,Remote,100,CAD,14,56065.73521706528,769,3065,59899.73521706528,44924.80141279896,CAD,0.75,44924.80141279896
Data Scientist,Lead,Contract,Small,Canada,0,EUR,4,138510.12563709475,8681,4402,151593.12563709475,166752.43820080423,CAD,0.75,113694.84422782109
Software Engineer,Senior,Part-time,Large,Germany,0,USD,1,101813.33650886372,6450,12579,120842.33650886372,120842.33650886372,CAD,0.75,90631.7523816478
Data Scientist,Junior,Full-time,Medium,Canada,0,GBP,19,45752.32738562758,9907,25547,81206.32738562758,105568.22560131583,CAD,0.75,60904.74553922068
Research Scientist,Lead,,Medium,UK,50,USD,4,135348.84286789302,9555,22958,167861.84286789302,167861.84286789302,EUR,1.1,184648.02715468235
Research Scientist,Senior,Contract,Small,Germany,0,USD,5,91672.68788015597,3467,18736,113875.68788015597,113875.68788015597,EUR,1.1,125263.25666817155
Data Analyst,Senior,Contract,Small,Germany,0,GBP,3,107941.00319283055,5261,4305,117507.00319283055,152759.10415067975,INR,0.012,1410.0840383139666
Software Engineer,Lead,Part-time,Small,Remote,100,CAD,14,119399.8222949652,117,5217,124733.8222949652,93550.36672122392,EUR,1.1,137207.20452446173
Data Scientist,Junior,Part-time,Large,UK,50,USD,19,25521.20932969808,7140,8716,41377.20932969808,41377.20932969808,EUR,1.1,45514.93026266789
Software Engineer,Senior,Full-time,Large,Germany,100,CAD,15,99910.05167452668,9934,322,110166.05167452668,82624.53875589502,INR,0.012,1321.9926200943205
Data Analyst,Mid,Full-time,Small,Canada,100,CAD,15,75578.81705065891,1944,22414,99936.81705065892,74952.61278799418,INR,0.012,1199.241804607907
Data Analyst,,,Small,Remote,0,INR,16,98641.1692947909,5520,29040,133201.1692947909,1598.4140315374907,EUR,1.1,146521.28622426998
Data Scientist,Lead,Contract,Medium,UK,0,INR,20,137231.3602745919,7663,20386,165280.3602745919,1983.3643232951024,EUR,1.1,181808.3963020511
DevOps Engineer,,,Medium,USA,100,INR,19,2464272.995357571,6093,28965,108035.34676015958,1296.424161121915,CAD,0.75,1874498.2465181784
Data Scientist,Mid,Full-time,Small,Canada,100,GBP,17,80372.36779027115,4813,15368,100553.36779027116,130719.3781273525,GBP,1.3,130719.3781273525
DevOps Engineer,,,Medium,UK,0,USD,19,821424.3317858571,1692,22761,68711.5512141593,68711.5512141593,USD,1.0,845877.3317858571
Data Scientist,Lead,Part-time,Small,Germany,50,EUR,17,119949.66777093844,334,20823,141106.66777093845,155217.33454803232,INR,0.012,1693.2800132512612
Software Engineer,,,Medium,India,0,INR,4,1642848.6635717142,4934,23389,121924.91163839088,1463.0989396606906,INR,0.012,20054.05996286057
Data Analyst,Senior,Full-time,Large,Germany,0,GBP,19,110385.45595332806,4248,14818,129451.45595332806,168286.8927393265,EUR,1.1,142396.60154866087
Data Scientist,Junior,Part-time,Medium,UK,100,INR,3,47861.24896881034,3990,7417,59268.24896881034,711.218987625724,GBP,1.3,77048.72365945345
DevOps Engineer,Lead,Intern,Medium,UK,100,EUR,0,125813.93051220028,6809,6277,138899.93051220028,152789.92356342034,USD,1.0,138899.93051220028
Data Scientist,Lead,Full-time,Medium,UK,50,GBP,9,137871.9843773549,9354,19612,166837.9843773549,216889.37969056136,EUR,1.1,183521.7828150904
Software Engineer,Senior,,Large,India,50,GBP,8,81684.6986280843,7403,15275,104362.6986280843,135671.5082165096,INR,0.012,1252.3523835370115
Data Scientist,,,Small,Remote,100,GBP,17,66283.30709123153,5811,24989,97083.30709123152,126208.299218601,CAD,0.75,72812.48031842365
DevOps Engineer,Lead,Intern,Large,Canada,50,INR,13,131487.7916813477,3705,4947,140139.7916813477,1681.6775001761728,CAD,0.75,105104.84376101078
DevOps Engineer,Lead,Full-time,Medium,Germany,100,EUR,4,127969.61094381478,5450,13569,146988.6109438148,161687.47203819628,INR,0.012,1763.8633313257776
Data Scientist,Lead,Part-time,Large,UK,100,EUR,13,115018.06508499272,7083,12407,134508.06508499273,147958.87159349202,INR,0.012,1614.096781019913
DevOps Engineer,,,Large,Remote,50,USD,20,117758.24667913998,4926,2428,125112.24667913998,125112.24667913998,INR,0.012,1501.3469601496795
Data Scientist,Junior,Part-time,Medium,UK,50,EUR,5,46368.04203818767,4793,3576,54737.04203818767,60210.74624200644,EUR,1.1,60210.74624200644
Software Engineer,,,Medium,Canada,0,GBP,0,130922.51052570228,7495,22910,161327.51052570227,209725.7636834129,GBP,1.3,209725.76368341292
Data Analyst,Lead,,Small,India,0,EUR,7,120042.99352277532,2170,14900,137112.99352277533,150824.29287505287,CAD,0.75,102834.74514208148
Research Scientist,,,Large,USA,0,USD,18,1971418.3962860568,4627,25169,101922.51542258724,101922.51542258724,INR,0.012,24014.572755432684
DevOps Engineer,Junior,Full-time,Large,India,100,USD,0,38150.46819482533,3584,27487,69221.46819482533,69221.46819482533,INR,0.012,830.657618337904
Research Scientist,Mid,Part-time,Large,UK,100,CAD,17,66085.4574628462,3867,1848,71800.4574628462,53850.34309713465,EUR,1.1,78980.50320913082
Data Scientist,Lead,Full-time,Large,UK,50,GBP,8,124786.5369496146,9675,24631,159092.5369496146,206820.29803449896,USD,1.0,159092.5369496146
Research Scientist,Mid,Intern,Large,India,0,EUR,17,76260.73300854811,5722,25915,107897.73300854812,118687.50630940292,INR,0.012,1294.772796102577
Data Scientist,Junior,Part-time,Medium,USA,100,GBP,8,39043.36103466749,4895,12529,56467.36103466749,73407.56934506774,INR,0.012,677.60833241601
Research Scientist,Mid,Part-time,Medium,India,100,GBP,17,55984.22602018604,3175,3468,62627.22602018604,81415.39382624185,GBP,1.3,81415.39382624185
DevOps Engineer,Lead,Part-time,Small,Germany,0,INR,3,132063.21355580597,2648,20127,154838.21355580597,1858.058562669672,EUR,1.1,170322.03491138658
Data Analyst,Senior,Contract,Large,USA,50,INR,10,110889.64799353872,883,3186,114958.64799353872,1379.503775922465,EUR,1.1,126454.5127928926
Data Scientist,Mid,Contract,Small,UK,0,CAD,1,64506.3325605839,2266,6631,73403.33256058389,55052.49942043792,CAD,0.75,55052.49942043792
